"event.id","location.long","location.lat","deployment.id","tag.id","tag.local.identifier","argos.altitude","argos.best.level","argos.calcul.freq","argos.iq","argos.lat1","argos.lat2","argos.lc","argos.lon1","argos.lon2","argos.nb.mes","argos.nb.mes.120","argos.nopc","argos.pass.duration","argos.sensor.1","argos.sensor.2","argos.sensor.3","argos.sensor.4","optional","sensor","timestamps","trackId","individual.local.identifier","visible","individual.id","study.id","sensor.type.id","individual.taxon.canonical.name","algorithm.marked.outlier","manually.marked.outlier","study.name","comments","death.comments","earliest.date.born","exact.date.of.birth","latest.date.born","nick.name","ring.id","sex","taxon.canonical.name","timestamp.start","timestamp.end","number.of.events","number.of.deployments","sensor.type.ids","taxon.detail","animalName"
16573936,36.802,36.315,1930121,1898885,14543,78,-123,401.6525928,50,36.315,37.429,"1",36.802,31.473,5,0,1,428,136,198,233,213,TRUE,"Argos Doppler Shift",1997-09-12 00:32:19,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573946,34.49,30.248,1930121,1898885,14543,78,-125,401.652586,50,30.248,28.974,"1",34.49,40.467,5,0,3,427,135,198,29,213,TRUE,"Argos Doppler Shift",1997-09-14 00:16:17,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573947,34.501,30.248,1930121,1898885,14543,78,-128,401.6526163,58,30.248,24.688,"1",34.501,61.44,5,0,3,286,138,200,191,233,TRUE,"Argos Doppler Shift",1997-09-14 03:29:31,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573951,33.502,28.338,1930121,1898885,14543,78,-124,401.6528032,50,28.338,25.641,"2",33.502,45.589,5,0,3,364,153,200,51,94,TRUE,"Argos Doppler Shift",1997-09-15 00:00:18,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573953,33.433,28.36,1930121,1898885,14543,78,-128,401.6528596,67,28.36,17.697,"1",33.433,80.968,4,0,3,293,159,203,12,110,TRUE,"Argos Doppler Shift",1997-09-15 04:23:08,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573956,32.887,25.474,1930121,1898885,14543,78,-124,401.6527631,50,25.474,21.61,"1",32.887,50.087,8,0,3,580,24,6,24,1,TRUE,"Argos Doppler Shift",1997-09-15 23:51:28,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573968,31.907,18.846,1930121,1898885,14543,78,-126,401.6529804,50,18.846,12.829,"1",31.907,58.338,5,0,3,286,171,197,111,121,TRUE,"Argos Doppler Shift",1997-09-17 23:32:33,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573970,31.914,18.866,1930121,1898885,14543,78,-124,401.6529806,58,18.866,14.372,"1",31.914,52.361,5,0,4,500,170,200,67,124,TRUE,"Argos Doppler Shift",1997-09-18 03:43:58,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573972,31.927,18.85,1930121,1898885,14543,78,-124,401.6530375,56,18.85,15.249,"1",31.927,47.534,8,0,3,587,184,203,155,166,TRUE,"Argos Doppler Shift",1997-09-18 05:29:39,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573974,29.772,15.644,1930121,1898885,14543,78,-128,401.6530171,50,15.644,7.665,"1",29.772,64.085,6,0,3,435,23,4,27,1,TRUE,"Argos Doppler Shift",1997-09-18 23:21:27,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573975,29.772,15.654,1930121,1898885,14543,78,-126,401.6530014,58,15.654,18.889,"1",29.772,15.778,5,0,4,503,172,196,207,20,TRUE,"Argos Doppler Shift",1997-09-19 01:02:11,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573976,29.769,15.654,1930121,1898885,14543,78,-125,401.6529804,68,15.654,8.195,"2",29.769,63.404,4,0,4,429,23,8,27,0,TRUE,"Argos Doppler Shift",1997-09-19 03:23:11,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573977,29.738,15.661,1930121,1898885,14543,78,-126,401.6530365,56,15.661,18.707,"1",29.738,15.372,4,0,3,656,181,201,153,89,TRUE,"Argos Doppler Shift",1997-09-19 05:03:11,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573978,29.775,15.666,1930121,1898885,14543,78,-126,401.6530416,56,15.666,10.054,"1",29.775,53.952,4,0,2,220,23,10,27,1,TRUE,"Argos Doppler Shift",1997-09-19 05:17:48,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573990,29.559,14.478,1930121,1898885,14543,78,-123,401.6528719,50,14.478,15.299,"1",29.559,25.985,9,0,3,581,152,192,223,229,TRUE,"Argos Doppler Shift",1997-09-21 00:40:31,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16573992,29.564,14.488,1930121,1898885,14543,78,-129,401.6530323,64,14.488,6.037,"2",29.564,65.694,4,0,3,372,168,199,172,24,TRUE,"Argos Doppler Shift",1997-09-21 04:53:26,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16574006,26.89,10.919,1930121,1898885,14543,78,-126,401.6531168,50,10.919,5.092,"1",26.89,0.981,7,0,2,714,170,197,1,42,TRUE,"Argos Doppler Shift",1997-10-04 17:19:46,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16574021,26.743,10.516,1930121,1898885,14543,78,-126,401.6532163,58,10.516,6.663,"2",26.743,10.09,6,0,4,362,196,196,239,126,TRUE,"Argos Doppler Shift",1997-10-21 13:04:50,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16574025,26.837,10.345,1930121,1898885,14543,78,-128,401.6530789,50,10.345,5.337,"1",26.837,48.199,6,0,1,500,172,194,227,66,TRUE,"Argos Doppler Shift",1997-10-28 05:37:42,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587151,12.174,52.095,1930122,1898886,14544,80,-124,401.6535849,68,52.095,56.662,"1",12.174,-12.434,4,0,2,318,192,176,247,96,TRUE,"Argos Doppler Shift",1998-08-11 09:35:38,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587252,12.095,52.135,1930122,1898886,14544,80,-125,401.6531782,68,52.135,44.927,"2",12.095,-24.834,4,0,3,381,0,4,82,1,TRUE,"Argos Doppler Shift",1998-08-20 19:20:44,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587349,29.45,40.69,1930122,1898886,14544,80,-121,401.6530133,50,40.69,44.354,"1",29.45,48.848,6,0,3,443,63,174,229,226,TRUE,"Argos Doppler Shift",1998-08-30 14:48:22,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587385,36.226,32.181,1930122,1898886,14544,80,-125,401.6532938,68,32.181,28.09,"3",36.226,17.184,4,0,2,439,154,166,165,164,TRUE,"Argos Doppler Shift",1998-09-03 17:23:06,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587407,33.336,26.61,1930122,1898886,14544,80,-128,401.6532835,58,26.61,20.477,"1",33.336,60.995,6,0,3,322,0,2,150,1,TRUE,"Argos Doppler Shift",1998-09-05 23:59:32,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587429,33.446,19.418,1930122,1898886,14544,80,-133,401.6535358,66,19.418,27.873,"1",33.446,71.689,4,0,2,187,183,172,243,22,TRUE,"Argos Doppler Shift",1998-09-07 16:56:09,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587430,33.443,19.406,1930122,1898886,14544,80,-125,401.6535213,56,19.406,16.509,"1",33.443,20.281,7,0,3,559,0,4,157,1,TRUE,"Argos Doppler Shift",1998-09-07 17:31:30,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587435,33.25,17.463,1930122,1898886,14544,80,-126,401.6535863,55,17.463,22.525,"1",33.25,56.774,7,0,3,368,0,2,161,1,TRUE,"Argos Doppler Shift",1998-09-08 14:44:45,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587436,33.229,17.47,1930122,1898886,14544,80,-124,401.6535254,56,17.47,12.114,"2",33.229,8.665,7,0,3,378,180,152,39,210,TRUE,"Argos Doppler Shift",1998-09-08 16:23:18,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587441,34.272,16.883,1930122,1898886,14544,80,-128,401.6536179,50,16.883,23.819,"1",34.272,66.685,6,0,3,432,196,161,135,82,TRUE,"Argos Doppler Shift",1998-09-09 14:21:44,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587442,34.285,16.898,1930122,1898886,14544,80,-123,401.6535613,66,16.898,13.485,"2",34.285,18.59,5,0,2,255,0,4,165,1,TRUE,"Argos Doppler Shift",1998-09-09 16:00:03,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587456,34.353,16.66,1930122,1898886,14544,80,-123,401.6535946,57,16.66,17.846,"1",34.353,39.786,5,0,3,385,187,142,209,40,TRUE,"Argos Doppler Shift",1998-09-11 15:18:33,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587463,34.019,15.818,1930122,1898886,14544,80,-127,401.6536076,56,15.818,19.494,"2",34.019,51.058,7,0,3,444,189,166,26,222,TRUE,"Argos Doppler Shift",1998-09-12 14:54:37,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587466,34.029,15.859,1930122,1898886,14544,80,-126,401.6535238,56,15.859,20.584,"1",34.029,54.954,6,0,2,378,176,142,174,230,TRUE,"Argos Doppler Shift",1998-09-12 17:31:25,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587474,33.94,15.445,1930122,1898886,14544,80,-134,401.6536738,55,15.445,10.949,"1",33.94,14.312,5,0,2,244,200,190,163,104,TRUE,"Argos Doppler Shift",1998-09-14 13:04:27,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587476,34.206,15.596,1930122,1898886,14544,80,-124,401.6535555,57,15.596,13.359,"1",34.206,24.004,7,0,3,438,179,157,71,146,TRUE,"Argos Doppler Shift",1998-09-14 15:51:19,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587479,34.18,15.581,1930122,1898886,14544,80,-129,401.6535063,68,15.581,12.055,"3",34.18,18.805,5,0,3,316,173,127,238,157,TRUE,"Argos Doppler Shift",1998-09-14 18:47:44,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587482,34.176,15.699,1930122,1898886,14544,80,-125,401.6536208,50,15.699,12.291,"1",34.176,19.33,9,0,3,566,194,176,7,240,TRUE,"Argos Doppler Shift",1998-09-15 12:55:22,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587486,33.893,15.595,1930122,1898886,14544,80,-120,401.6535464,60,15.595,19.224,"2",33.893,18.177,4,1,3,309,148,172,171,64,TRUE,"Argos Doppler Shift",1998-09-16 07:11:32,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16587488,33.93,15.628,1930122,1898886,14544,80,-124,401.6535834,58,15.628,13.583,"2",33.93,24.988,6,0,3,372,182,177,242,132,TRUE,"Argos Doppler Shift",1998-09-16 12:44:21,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
